seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
12,32,0.2,0.0001,8,2,3.614614486694336,0.2769162356853485,-3.3376982510089874,0.006191035266965628,0.3633994162082672,0.017036448026150636
12,32,0.3,0.005,8,1,1.0162009000778198,0.2772749960422516,-0.7389259040355682,0.11844798922538757,0.3633994162082672,0.3259443574821376
12,16,0.2,0.0005,4,2,3.0945560932159424,0.2778312861919403,-2.816724807024002,0.018657734617590904,0.3633994162082672,0.051342225070879044
12,32,0.0,0.005,8,2,0.9712775945663452,0.2779175043106079,-0.6933600902557373,0.023586386814713478,0.3633994162082672,0.06490485609695071
12,32,0.1,0.005,8,2,2.8956351280212402,0.27887147665023804,-2.616763651371002,0.011401228606700897,0.3633994162082672,0.03137382202113049
12,16,0.1,0.005,4,1,1.2432039976119995,0.27985090017318726,-0.9633530974388123,0.15200193226337433,0.3633994162082672,0.4182778658517733
12,8,0.1,0.001,16,2,3.583897829055786,0.28023985028266907,-3.303657978773117,0.0032240652944892645,0.3633994162082672,0.008871960577508265
12,8,0.4,0.005,16,1,1.794999122619629,0.2823309004306793,-1.5126682221889496,0.02773110941052437,0.3633994162082672,0.07631027506833264
12,8,0.2,0.005,16,1,1.084769606590271,0.28398504853248596,-0.800784558057785,0.09670998901128769,0.3633994162082672,0.26612587884803424
12,8,0.4,0.005,4,1,1.200393795967102,0.2848023474216461,-0.9155914485454559,0.17828217148780823,0.3633994162082672,0.4905956463772447
12,32,0.0,0.001,16,1,1.469386100769043,0.2853785753250122,-1.1840075254440308,0.10091675072908401,0.3633994162082672,0.27770201664619015
12,16,0.0,0.001,4,2,1.2397710084915161,0.2858876585960388,-0.9538833498954773,0.04956570640206337,0.3633994162082672,0.13639456804646283
12,32,0.2,0.005,8,1,0.9896436929702759,0.2876829206943512,-0.7019607722759247,0.12851636111736298,0.3633994162082672,0.35365043361464615
12,32,0.0,0.001,8,2,1.0601215362548828,0.28771141171455383,-0.772410124540329,0.1487530916929245,0.3633994162082672,0.4093377288412397
12,8,0.4,0.001,4,2,1.7075320482254028,0.28969934582710266,-1.4178327023983002,0.031882911920547485,0.3633994162082672,0.08773517649867418
12,32,0.4,0.0005,8,2,2.0392775535583496,0.29157888889312744,-1.7476986646652222,0.04172605648636818,0.3633994162082672,0.11482147363289827
12,8,0.3,0.001,16,2,2.5544419288635254,0.2962311804294586,-2.2582107484340668,0.022233810275793076,0.3633994162082672,0.06118284533250514
12,16,0.1,0.005,16,2,2.5899808406829834,0.29755520820617676,-2.2924256324768066,0.027868002653121948,0.3633994162082672,0.07668697694646423
12,32,0.0,0.0005,4,2,1.1614636182785034,0.2975998520851135,-0.8638637661933899,0.1129213497042656,0.3633994162082672,0.3107361890739787
12,32,0.3,0.001,4,1,1.7573107481002808,0.2992662191390991,-1.4580445289611816,0.07631766051054001,0.3633994162082672,0.21001041032713638
12,16,0.3,0.0001,16,2,3.684652328491211,0.3032436966896057,-3.3814086318016052,0.029542917385697365,0.3633994162082672,0.0812959957226956
12,8,0.2,0.0005,16,2,3.473255157470703,0.3052138090133667,-3.1680413484573364,0.014111438766121864,0.3633994162082672,0.03883175959213562
