seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
9,64,0.3,0.005,4,2,7.225587368011475,1.1392910480499268,-6.086296319961548,1.149726152420044,1.7517644166946411,0.6563246412947652
9,16,0.4,0.005,8,1,4.646096706390381,1.1469637155532837,-3.499132990837097,1.4346119165420532,1.7517644166946411,0.8189525388630654
12,8,0.0,0.0005,4,1,5.401448726654053,1.1665382385253906,-4.234910488128662,0.5510811805725098,0.32116708159446716,1.7158706858642245
12,16,0.1,0.005,4,2,9.007441520690918,1.184291124343872,-7.823150396347046,0.25485625863075256,0.32116708159446716,0.7935316949840947
12,16,0.3,0.0005,4,1,5.358027458190918,1.185238242149353,-4.172789216041565,0.0893917828798294,0.32116708159446716,0.27833420049164026
9,32,0.4,0.001,8,2,8.365859031677246,1.1984713077545166,-7.1673877239227295,1.0176852941513062,1.7517644166946411,0.5809487191614213
9,64,0.1,0.005,8,2,9.09475040435791,1.2007253170013428,-7.894025087356567,0.5532185435295105,1.7517644166946411,0.315806473894112
9,64,0.2,0.0001,8,1,8.64514446258545,1.2431554794311523,-7.401988983154297,0.5259860157966614,1.7517644166946411,0.3002607033137086
12,8,0.2,0.005,8,2,7.154129981994629,1.2471752166748047,-5.906954765319824,0.24815255403518677,0.32116708159446716,0.7726587444865388
12,16,0.4,0.0001,8,1,11.003145217895508,1.2503204345703125,-9.752824783325195,0.12936991453170776,0.32116708159446716,0.40281187564253923
9,32,0.1,0.0001,8,1,10.139039039611816,1.2594715356826782,-8.879567503929138,0.5608975291252136,1.7517644166946411,0.3201900459786463
9,8,0.4,0.0005,4,1,9.2860107421875,1.2680363655090332,-8.017974376678467,0.6355200409889221,1.7517644166946411,0.36278853191233806
9,16,0.3,0.0005,8,1,7.080372333526611,1.2736693620681763,-5.806702971458435,1.3097752332687378,1.7517644166946411,0.7476891417512171
12,16,0.0,0.0001,8,2,10.218560218811035,1.2800347805023193,-8.938525438308716,0.03317597508430481,0.32116708159446716,0.10329818024811027
9,8,0.2,0.0001,8,1,10.104623794555664,1.2825872898101807,-8.822036504745483,0.7380223870277405,1.7517644166946411,0.4213023052610555
12,8,0.4,0.001,16,2,8.579435348510742,1.3026247024536133,-7.276810646057129,0.1867651641368866,0.32116708159446716,0.5815202579594136
12,8,0.0,0.001,4,1,5.000494956970215,1.3261853456497192,-3.6743096113204956,1.0033727884292603,0.32116708159446716,3.124145798031082
12,64,0.1,0.005,8,2,9.736323356628418,1.3290274143218994,-8.407295942306519,0.17337122559547424,0.32116708159446716,0.5398162997737965
9,16,0.2,0.0001,4,1,10.357370376586914,1.334519863128662,-9.022850513458252,0.3087400496006012,1.7517644166946411,0.1762451883702232
12,32,0.3,0.0005,8,2,10.619668960571289,1.3381586074829102,-9.281510353088379,0.41679322719573975,0.32116708159446716,1.2977457874154683
9,8,0.3,0.0005,8,2,9.003993034362793,1.3391304016113281,-7.664862632751465,0.5302096605300903,1.7517644166946411,0.3026717836468726
9,16,0.2,0.001,16,1,6.597514629364014,1.3465973138809204,-5.250917315483093,1.7285996675491333,1.7517644166946411,0.9867763330932268
9,8,0.2,0.001,4,2,8.704431533813477,1.3547872304916382,-7.349644303321838,0.606024444103241,1.7517644166946411,0.34595088148138825
9,8,0.3,0.001,4,2,9.206655502319336,1.357836127281189,-7.848819375038147,0.6646086573600769,1.7517644166946411,0.37939385628925476
12,8,0.4,0.005,8,1,5.980284690856934,1.3586326837539673,-4.621652007102966,0.6168929934501648,0.32116708159446716,1.9207852510523051
9,64,0.4,0.0001,16,1,10.299744606018066,1.3595079183578491,-8.940236687660217,0.5806266069412231,1.7517644166946411,0.331452449546151
12,32,0.3,0.0005,8,1,5.9209303855896,1.3659740686416626,-4.554956316947937,0.4690951108932495,0.32116708159446716,1.4605952408459122
9,64,0.0,0.0001,16,2,9.11219596862793,1.3744335174560547,-7.737762451171875,0.39579257369041443,1.7517644166946411,0.22593938426790583
12,32,0.3,0.005,16,2,8.649741172790527,1.3750478029251099,-7.2746933698654175,0.5950264930725098,0.32116708159446716,1.8527007503958353
9,8,0.1,0.005,4,2,9.101977348327637,1.381712555885315,-7.720264792442322,0.3824387788772583,1.7517644166946411,0.21831633022828043
9,16,0.0,0.0005,8,1,7.894925594329834,1.3925713300704956,-6.502354264259338,1.129636526107788,1.7517644166946411,0.6448564175308857
12,16,0.4,0.005,4,2,6.446438789367676,1.4161689281463623,-5.0302698612213135,0.2773633599281311,0.32116708159446716,0.8636107989372137
9,16,0.4,0.001,4,2,8.871857643127441,1.4318798780441284,-7.439977765083313,1.1503645181655884,1.7517644166946411,0.6566890543057048
9,8,0.4,0.001,8,2,8.021758079528809,1.4354569911956787,-6.58630108833313,1.7013248205184937,1.7517644166946411,0.9712064044140589
9,16,0.4,0.005,4,1,2.9451191425323486,1.4398359060287476,-1.505283236503601,1.8870909214019775,1.7517644166946411,1.077251543311218
9,8,0.0,0.0005,16,2,9.803253173828125,1.4461710453033447,-8.35708212852478,0.2558923363685608,1.7517644166946411,0.1460769119008579
9,32,0.1,0.0001,16,1,10.578575134277344,1.4473987817764282,-9.131176352500916,0.24596495926380157,1.7517644166946411,0.14040983874298948
12,16,0.3,0.001,4,2,9.959345817565918,1.451668620109558,-8.50767719745636,0.35223639011383057,0.32116708159446716,1.0967387702535285
12,64,0.4,0.0001,8,1,7.944655418395996,1.4578949213027954,-6.486760497093201,0.9044989943504333,0.32116708159446716,2.8162879889805477
9,16,0.1,0.005,4,2,8.803006172180176,1.4675699472427368,-7.335436224937439,0.46682921051979065,1.7517644166946411,0.266490862624461
9,32,0.0,0.0001,16,2,10.206686973571777,1.4696762561798096,-8.737010717391968,0.5197021961212158,1.7517644166946411,0.29667356590210253
9,16,0.0,0.0001,4,2,9.698594093322754,1.470758318901062,-8.227835774421692,0.3757268190383911,1.7517644166946411,0.21448478771325902
9,16,0.4,0.0005,16,1,8.857425689697266,1.4881654977798462,-7.369260191917419,0.478801429271698,1.7517644166946411,0.2733252398031557
12,16,0.4,0.0005,8,1,6.632030963897705,1.4895353317260742,-5.142495632171631,0.8141105771064758,0.32116708159446716,2.5348506237461814
